UniprotID,No. Partners
MSMP_HUMAN,0
MSPD1_HUMAN,1
MSPD2_HUMAN,0
MSPD3_HUMAN,15
MSRA_HUMAN,2
MSRB1_HUMAN,2
MSRB2_HUMAN,1
MSRB3_HUMAN,18
MSRE_HUMAN,10
MSS4_HUMAN,12
MSS51_HUMAN,11
MST1L_HUMAN,0
MSTN1_HUMAN,0
MSTO1_HUMAN,2
MSTRO_HUMAN,0
MSX1_HUMAN,12
MSX2_HUMAN,39
MT1A_HUMAN,0
MT1B_HUMAN,4
MT1DP_HUMAN,2
MT1E_HUMAN,1
MT1F_HUMAN,1
MT1G_HUMAN,4
MT1H_HUMAN,0
MT1L_HUMAN,0
MT1M_HUMAN,4
MT1X_HUMAN,0
MT2_HUMAN,7
MT21A_HUMAN,23
MT21C_HUMAN,17
MT21D_HUMAN,13
MT21E_HUMAN,0
MT3_HUMAN,0
MT4_HUMAN,0
MTA1_HUMAN,86
MTA2_HUMAN,56
MTA3_HUMAN,21
MTA70_HUMAN,227
MTAP_HUMAN,32
MTAP2_HUMAN,17
MTBP_HUMAN,14
MTCH1_HUMAN,49
MTCH2_HUMAN,73
MTCL1_HUMAN,3
MTCP1_HUMAN,2
MTD2L_HUMAN,1
MTDC_HUMAN,16
MTEF1_HUMAN,7
MTEF2_HUMAN,6
MTEF3_HUMAN,13
MTEF4_HUMAN,6
MTF1_HUMAN,110
MTF2_HUMAN,35
MTFP1_HUMAN,0
MTFR1_HUMAN,2
MTFR2_HUMAN,2
MTG1_HUMAN,1
MTG16_HUMAN,49
MTG2_HUMAN,7
MTG8_HUMAN,91
MTG8R_HUMAN,21
MTHFS_HUMAN,2
MTHR_HUMAN,1
MTHSD_HUMAN,1
MTL26_HUMAN,1
MTL5_HUMAN,0
MTLN_HUMAN,0
MTLR_HUMAN,3
MTM1_HUMAN,52
MTMR1_HUMAN,5
MTMR2_HUMAN,39
MTMR3_HUMAN,15
MTMR4_HUMAN,91
MTMR5_HUMAN,24
MTMR6_HUMAN,16
MTMR7_HUMAN,64
MTMR8_HUMAN,15
MTMR9_HUMAN,36
MTMRA_HUMAN,11
MTMRB_HUMAN,16
MTMRC_HUMAN,18
MTMRD_HUMAN,17
MTMRE_HUMAN,66
MTNA_HUMAN,7
MTNB_HUMAN,15
MTND_HUMAN,7
MTO1_HUMAN,2
MTOR_HUMAN,104
MTP_HUMAN,0
MTPN_HUMAN,24
MTR1A_HUMAN,225
MTR1B_HUMAN,195
MTR1L_HUMAN,6
MTREX_HUMAN,23
MTRR_HUMAN,2
MTSS1_HUMAN,7
MTSS2_HUMAN,0
MTU1_HUMAN,25
MTURN_HUMAN,7
MTUS1_HUMAN,4
MTUS2_HUMAN,241
MTX1_HUMAN,58
MTX2_HUMAN,31
MTX3_HUMAN,0
MUC1_HUMAN,51
MUC12_HUMAN,0
MUC13_HUMAN,0
MUC15_HUMAN,5
MUC16_HUMAN,0
MUC17_HUMAN,0
MUC18_HUMAN,9
MUC19_HUMAN,0
MUC2_HUMAN,0
MUC20_HUMAN,21
MUC21_HUMAN,0
MUC22_HUMAN,0
MUC24_HUMAN,3
MUC3A_HUMAN,0
MUC3B_HUMAN,0
MUC4_HUMAN,2
MUC5A_HUMAN,1
MUC5B_HUMAN,3
MUC6_HUMAN,0
MUC7_HUMAN,0
MUCEN_HUMAN,1
MUCL1_HUMAN,2
MUCL3_HUMAN,1
MUL1_HUMAN,33
MUS81_HUMAN,81
MUSC_HUMAN,5
MUSK_HUMAN,9
MUT7_HUMAN,2
MUTA_HUMAN,1
MUTYH_HUMAN,10
MVD1_HUMAN,13
MVP_HUMAN,71
MX1_HUMAN,38
MX2_HUMAN,9
MXI1_HUMAN,31
MXRA5_HUMAN,0
MXRA7_HUMAN,0
MXRA8_HUMAN,2
MY15B_HUMAN,8
MY18A_HUMAN,124
MY18B_HUMAN,0
MYADM_HUMAN,2
MYB_HUMAN,39
MYBA_HUMAN,4
MYBB_HUMAN,27
MYBPH_HUMAN,0
MYBPP_HUMAN,1
MYC_HUMAN,1942
MYCB2_HUMAN,12
MYCBP_HUMAN,16
MYCD_HUMAN,9
MYCL_HUMAN,45
MYCN_HUMAN,40
MYCOS_HUMAN,0
MYCP1_HUMAN,0
MYCPP_HUMAN,31
MYCT_HUMAN,2
MYCT1_HUMAN,0
MYD88_HUMAN,43
MYDGF_HUMAN,11
MYEF2_HUMAN,31
MYEOV_HUMAN,3
MYF5_HUMAN,26
MYF6_HUMAN,13
MYG_HUMAN,2
MYG1_HUMAN,35
MYH1_HUMAN,4
MYH10_HUMAN,145
MYH11_HUMAN,22
MYH13_HUMAN,22
MYH14_HUMAN,21
MYH15_HUMAN,5
MYH16_HUMAN,0
MYH2_HUMAN,4
MYH3_HUMAN,16
MYH4_HUMAN,1
MYH6_HUMAN,32
MYH7_HUMAN,20
MYH7B_HUMAN,28
MYH8_HUMAN,2
MYH9_HUMAN,282
MYL1_HUMAN,4
MYL10_HUMAN,3
MYL3_HUMAN,5
MYL4_HUMAN,12
MYL5_HUMAN,1
MYL6_HUMAN,17
MYL6B_HUMAN,7
MYL9_HUMAN,5
MYLIP_HUMAN,45
MYLK_HUMAN,6
MYLK2_HUMAN,2
MYLK3_HUMAN,2
MYLK4_HUMAN,7
MYMK_HUMAN,0
MYMX_HUMAN,0
MYNN_HUMAN,2
MYO10_HUMAN,2
MYO15_HUMAN,0
MYO16_HUMAN,6
MYO19_HUMAN,166
MYO1A_HUMAN,0
MYO1B_HUMAN,2
MYO1C_HUMAN,209
MYO1D_HUMAN,2
MYO1E_HUMAN,225
MYO1F_HUMAN,2
MYO1G_HUMAN,2
MYO1H_HUMAN,0
MYO3A_HUMAN,0
MYO3B_HUMAN,0
MYO5A_HUMAN,13
MYO5B_HUMAN,16
MYO5C_HUMAN,67
MYO6_HUMAN,134
MYO7A_HUMAN,9
MYO7B_HUMAN,0
MYO9A_HUMAN,0
MYO9B_HUMAN,1
MYOC_HUMAN,47
MYOD1_HUMAN,53
MYOF_HUMAN,5
MYOG_HUMAN,42
MYOM1_HUMAN,6
MYOM2_HUMAN,0
MYOM3_HUMAN,0
MYOME_HUMAN,89
MYORG_HUMAN,8
MYOTI_HUMAN,9
MYOZ1_HUMAN,11
MYOZ2_HUMAN,8
MYOZ3_HUMAN,26
MYP0_HUMAN,3
MYP2_HUMAN,2
MYPC1_HUMAN,1
MYPC2_HUMAN,0
MYPC3_HUMAN,1
MYPN_HUMAN,8
MYPOP_HUMAN,17
MYPR_HUMAN,73
MYPT1_HUMAN,34
MYPT2_HUMAN,3
MYRF_HUMAN,0
MYRIP_HUMAN,1
MYSM1_HUMAN,12
MYT1_HUMAN,111
MYT1L_HUMAN,1
MYZAP_HUMAN,0
MZB1_HUMAN,0
MZF1_HUMAN,4
MZT1_HUMAN,44
MZT2A_HUMAN,1
MZT2B_HUMAN,8
N42L1_HUMAN,0
N42L2_HUMAN,4
N4BP1_HUMAN,4
N4BP2_HUMAN,3
N4BP3_HUMAN,9
N62CL_HUMAN,3
N6MT1_HUMAN,0
NAA10_HUMAN,88
NAA11_HUMAN,35
NAA15_HUMAN,19
NAA16_HUMAN,7
NAA20_HUMAN,3
NAA25_HUMAN,7
NAA30_HUMAN,0
NAA35_HUMAN,1
NAA40_HUMAN,18
NAA50_HUMAN,46
NAA60_HUMAN,0
NAA80_HUMAN,1
NAAA_HUMAN,53
NAB1_HUMAN,3
NAB2_HUMAN,54
NAC1_HUMAN,4
NAC2_HUMAN,0
NAC3_HUMAN,9
NACA_HUMAN,30
NACA2_HUMAN,6
NACAD_HUMAN,0
NACAM_HUMAN,30
NACC1_HUMAN,21
NACC2_HUMAN,9
NACP4_HUMAN,0
NADAP_HUMAN,5
NADC_HUMAN,51
NADE_HUMAN,4
NADK_HUMAN,25
NADL2_HUMAN,13
NAF1_HUMAN,54
NAGA_HUMAN,2
NAGAB_HUMAN,1
NAGK_HUMAN,60
NAGPA_HUMAN,7
NAGS_HUMAN,0
NAIF1_HUMAN,0
NAKD2_HUMAN,16
NAL10_HUMAN,0
NAL11_HUMAN,0
NAL12_HUMAN,3
NAL13_HUMAN,1
NAL14_HUMAN,0
NALCN_HUMAN,1
NALD2_HUMAN,3
NALDL_HUMAN,0
NALP2_HUMAN,18
NALP4_HUMAN,357
NALP5_HUMAN,5
NALP7_HUMAN,2
NALP8_HUMAN,0
NAMPT_HUMAN,17
NANG2_HUMAN,0
NANGN_HUMAN,0
NANO1_HUMAN,16
NANO2_HUMAN,184
NANO3_HUMAN,41
NANOG_HUMAN,229
NANP_HUMAN,4
NANP8_HUMAN,0
NAPEP_HUMAN,0
NAPSA_HUMAN,58
NAR1_HUMAN,0
NAR3_HUMAN,23
NAR4_HUMAN,10
NAR5_HUMAN,0
NARF_HUMAN,3
NARR_HUMAN,2
NASP_HUMAN,21
NAT10_HUMAN,15
NAT14_HUMAN,0
NAT16_HUMAN,5
NAT8_HUMAN,16
NAT8B_HUMAN,0
NAT8L_HUMAN,3
NAT9_HUMAN,10
NATD1_HUMAN,1
NAV1_HUMAN,10
NAV2_HUMAN,10
NAV3_HUMAN,0
NB5R1_HUMAN,6
NB5R2_HUMAN,5
NB5R3_HUMAN,153
NB5R4_HUMAN,0
NB5R5_HUMAN,0
NBAS_HUMAN,0
NBDY_HUMAN,0
NBEA_HUMAN,0
NBEL1_HUMAN,0
NBEL2_HUMAN,0
NBL1_HUMAN,7
NBN_HUMAN,63
NBPF1_HUMAN,0
NBPF3_HUMAN,4
NBPF4_HUMAN,0
NBPF5_HUMAN,0
NBPF6_HUMAN,1
NBPF7_HUMAN,0
NBPF8_HUMAN,0
NBPF9_HUMAN,0
NBPFA_HUMAN,0
NBPFB_HUMAN,1
NBPFC_HUMAN,0
NBPFE_HUMAN,0
NBPFF_HUMAN,1
NBPFJ_HUMAN,0
NBPFK_HUMAN,0
NBPFP_HUMAN,0
NBR1_HUMAN,21
NC2A_HUMAN,17
NC2B_HUMAN,13
NC301_HUMAN,0
NC336_HUMAN,0
NCALD_HUMAN,22
NCAM1_HUMAN,10
NCAM2_HUMAN,1
NCAN_HUMAN,1
NCAS2_HUMAN,0
NCB2L_HUMAN,0
NCBP1_HUMAN,71
NCBP2_HUMAN,41
NCBP3_HUMAN,26
NCDN_HUMAN,28
NCEH1_HUMAN,28
NCF1_HUMAN,60
NCF1B_HUMAN,0
NCF1C_HUMAN,0
NCF2_HUMAN,20
NCF4_HUMAN,3
NCHL1_HUMAN,5
NCK1_HUMAN,76
NCK2_HUMAN,182
NCK5L_HUMAN,16
NCKP1_HUMAN,8
NCKP5_HUMAN,0
NCKPL_HUMAN,3
NCKX1_HUMAN,2
NCKX2_HUMAN,1
NCKX3_HUMAN,0
NCKX4_HUMAN,0
NCKX5_HUMAN,3
NCLN_HUMAN,4
NCLX_HUMAN,0
NCMAP_HUMAN,0
NCOA1_HUMAN,63
NCOA2_HUMAN,35
NCOA3_HUMAN,86
NCOA4_HUMAN,12
NCOA5_HUMAN,13
NCOA6_HUMAN,69
NCOA7_HUMAN,3
NCOR1_HUMAN,122
NCOR2_HUMAN,71
NCPR_HUMAN,53
NCS1_HUMAN,36
NCTR1_HUMAN,3
NCTR2_HUMAN,1
NCTR3_HUMAN,2
NCYM_HUMAN,0
NDC1_HUMAN,1
NDC80_HUMAN,96
NDE1_HUMAN,30
NDEL1_HUMAN,97
NDF1_HUMAN,15
NDF2_HUMAN,0
NDF4_HUMAN,3
NDF6_HUMAN,0
NDK3_HUMAN,17
NDK5_HUMAN,4
NDK6_HUMAN,4
NDK7_HUMAN,54
NDK8_HUMAN,0
NDKA_HUMAN,26
NDKB_HUMAN,37
NDKM_HUMAN,55
NDNF_HUMAN,0
NDOR1_HUMAN,12
NDP_HUMAN,3
NDRG1_HUMAN,102
NDRG2_HUMAN,5
NDRG3_HUMAN,4
NDRG4_HUMAN,31
NDST1_HUMAN,0
NDST2_HUMAN,0
NDST3_HUMAN,0
NDST4_HUMAN,0
NDUA1_HUMAN,0
NDUA2_HUMAN,45
NDUA3_HUMAN,20
NDUA4_HUMAN,163
NDUA5_HUMAN,19
NDUA6_HUMAN,4
NDUA7_HUMAN,59
NDUA8_HUMAN,69
NDUA9_HUMAN,63
NDUAA_HUMAN,27
NDUAB_HUMAN,39
NDUAC_HUMAN,42
NDUAD_HUMAN,42
NDUB1_HUMAN,24
NDUB2_HUMAN,13
NDUB3_HUMAN,5
NDUB4_HUMAN,10
NDUB5_HUMAN,33
NDUB6_HUMAN,5
NDUB7_HUMAN,45
NDUB8_HUMAN,33
NDUB9_HUMAN,24
NDUBA_HUMAN,44
NDUBB_HUMAN,48
NDUC1_HUMAN,0
NDUC2_HUMAN,5
NDUCR_HUMAN,0
NDUF2_HUMAN,11
NDUF3_HUMAN,25
NDUF4_HUMAN,23
NDUF5_HUMAN,17
NDUF6_HUMAN,0
NDUF7_HUMAN,1
NDUF8_HUMAN,39
NDUS1_HUMAN,79
NDUS2_HUMAN,52
NDUS3_HUMAN,162
NDUS4_HUMAN,48
NDUS5_HUMAN,77
NDUS6_HUMAN,61
NDUS7_HUMAN,127
NDUS8_HUMAN,95
NDUV1_HUMAN,68
NDUV2_HUMAN,41
NDUV3_HUMAN,0
NEAS1_HUMAN,0
NEB1_HUMAN,0
NEB2_HUMAN,16
NEBL_HUMAN,21
NEBU_HUMAN,8
NEC1_HUMAN,0
NEC2_HUMAN,0
NECA1_HUMAN,23
NECA2_HUMAN,65
NECA3_HUMAN,2
NECD_HUMAN,60
NECP1_HUMAN,9
NECP2_HUMAN,16
NECT1_HUMAN,8
NECT2_HUMAN,30
NECT3_HUMAN,39
NECT4_HUMAN,23
NED4L_HUMAN,147
NEDD1_HUMAN,185
NEDD4_HUMAN,308
NEDD8_HUMAN,230
NEGR1_HUMAN,3
NEIL1_HUMAN,7
NEIL2_HUMAN,7
NEIL3_HUMAN,16
NEK1_HUMAN,19
NEK10_HUMAN,0
NEK11_HUMAN,4
NEK2_HUMAN,125
NEK3_HUMAN,1
NEK4_HUMAN,6
NEK5_HUMAN,1
NEK6_HUMAN,114
NEK7_HUMAN,12
NEK8_HUMAN,27
NEK9_HUMAN,62
NELFA_HUMAN,17
NELFB_HUMAN,26
NELFD_HUMAN,33
NELFE_HUMAN,15
NELL1_HUMAN,52
NELL2_HUMAN,32
NEMF_HUMAN,7
NEMO_HUMAN,306
NEMP1_HUMAN,0
NEMP2_HUMAN,0
NENF_HUMAN,31
NEO1_HUMAN,4
NEP_HUMAN,96
NEP1_HUMAN,15
NEPR1_HUMAN,2
NEPRO_HUMAN,26
NEST_HUMAN,41
NET1_HUMAN,1
NET3_HUMAN,0
NET4_HUMAN,13
NET5_HUMAN,0
NETO1_HUMAN,0
NETO2_HUMAN,11
NETR_HUMAN,4
NEU1_HUMAN,7
NEU1B_HUMAN,3
NEU2_HUMAN,22
NEUA_HUMAN,15
NEUFC_HUMAN,12
NEUG_HUMAN,4
NEUL_HUMAN,4
NEUL1_HUMAN,5
NEUL2_HUMAN,0
NEUL3_HUMAN,1
NEUL4_HUMAN,31
NEUM_HUMAN,5
NEUR1_HUMAN,7
NEUR2_HUMAN,12
NEUR3_HUMAN,1
NEUR4_HUMAN,15
NEUS_HUMAN,0
NEUT_HUMAN,1
NEXMI_HUMAN,0
NEXN_HUMAN,15
NF1_HUMAN,47
NF2IP_HUMAN,16
NF2L1_HUMAN,52
NF2L2_HUMAN,49
NF2L3_HUMAN,13
NFAC1_HUMAN,132
NFAC2_HUMAN,177
NFAC3_HUMAN,2
NFAC4_HUMAN,6
NFAM1_HUMAN,1
NFASC_HUMAN,0
NFAT5_HUMAN,5
NFE2_HUMAN,12
NFE4_HUMAN,7
NFH_HUMAN,5
NFIA_HUMAN,27
NFIB_HUMAN,3
NFIC_HUMAN,21
NFIL3_HUMAN,11
NFIP1_HUMAN,15
NFIP2_HUMAN,10
NFIX_HUMAN,9
NFKB1_HUMAN,124
NFKB2_HUMAN,27
NFL_HUMAN,39
NFM_HUMAN,17
NFRKB_HUMAN,17
NFS1_HUMAN,4
NFU1_HUMAN,6
NFX1_HUMAN,416
NFXL1_HUMAN,0
NFYA_HUMAN,64
NFYB_HUMAN,22
NFYC_HUMAN,101
NGAL_HUMAN,34
NGAP_HUMAN,11
NGB_HUMAN,15
NGBR_HUMAN,3
NGDN_HUMAN,5
NGEF_HUMAN,6
NGF_HUMAN,2
NGLY1_HUMAN,13
NGN1_HUMAN,9
NGN2_HUMAN,2
NGN3_HUMAN,46
NGRN_HUMAN,6
NH2L1_HUMAN,154
NHEJ1_HUMAN,3
NHLC1_HUMAN,14
NHLC2_HUMAN,197
NHLC3_HUMAN,0
NHLC4_HUMAN,0
NHP2_HUMAN,3
NHRF1_HUMAN,53
NHRF2_HUMAN,40
NHRF3_HUMAN,52
NHRF4_HUMAN,1
NHS_HUMAN,1
NHSL1_HUMAN,24
NHSL2_HUMAN,17
NIBA1_HUMAN,2
NIBA2_HUMAN,10
NIBA3_HUMAN,0
NICA_HUMAN,147
NICN1_HUMAN,19
NID1_HUMAN,6
NID2_HUMAN,15
NIF3L_HUMAN,45
NIM1_HUMAN,1
NIN_HUMAN,288
NINJ1_HUMAN,15
NINJ2_HUMAN,24
NINL_HUMAN,265
NIP7_HUMAN,12
NIPA_HUMAN,12
NIPA1_HUMAN,2
NIPA2_HUMAN,0
NIPA3_HUMAN,0
NIPA4_HUMAN,4
NIPBL_HUMAN,18
NIPS1_HUMAN,43
NIPS2_HUMAN,74
NISCH_HUMAN,5
NIT1_HUMAN,41
NIT2_HUMAN,19
NJMU_HUMAN,7
NK1R_HUMAN,44
NK2R_HUMAN,2
NK3R_HUMAN,0
NKAI1_HUMAN,0
NKAI2_HUMAN,0
NKAI3_HUMAN,0
NKAI4_HUMAN,4
NKAP_HUMAN,40
NKAP1_HUMAN,96
NKAPL_HUMAN,1
NKD1_HUMAN,14
NKD2_HUMAN,16
NKG2A_HUMAN,31
NKG2C_HUMAN,1
NKG2D_HUMAN,1
NKG2E_HUMAN,0
NKG2F_HUMAN,0
NKG7_HUMAN,35
NKPD1_HUMAN,0
NKRF_HUMAN,7
NKTR_HUMAN,0
NKX11_HUMAN,0
NKX12_HUMAN,0
NKX21_HUMAN,169
NKX22_HUMAN,2
NKX23_HUMAN,0
NKX24_HUMAN,1
NKX25_HUMAN,11
NKX26_HUMAN,0
NKX28_HUMAN,0
NKX31_HUMAN,35
NKX32_HUMAN,6
NKX61_HUMAN,0
NKX62_HUMAN,0
NKX63_HUMAN,0
NLE1_HUMAN,11
NLGN1_HUMAN,6
NLGN2_HUMAN,6
NLGN3_HUMAN,83
NLGNX_HUMAN,2
NLGNY_HUMAN,2
NLK_HUMAN,54
NLRC3_HUMAN,0
NLRC4_HUMAN,11
NLRC5_HUMAN,4
NLRP1_HUMAN,6
NLRP3_HUMAN,51
NLRP6_HUMAN,3
NLRP9_HUMAN,1
NLRX1_HUMAN,10
NLS1_HUMAN,1
NLTP_HUMAN,30
NMB_HUMAN,2
NMBR_HUMAN,0
NMD3_HUMAN,22
NMD3A_HUMAN,1
NMD3B_HUMAN,2
NMDE1_HUMAN,17
NMDE2_HUMAN,21
NMDE3_HUMAN,0
NMDE4_HUMAN,2
NMDZ1_HUMAN,14
NMES1_HUMAN,121
NMI_HUMAN,50
NMNA1_HUMAN,10
NMNA2_HUMAN,5
NMNA3_HUMAN,2
NMRL1_HUMAN,2
NMS_HUMAN,0
NMT1_HUMAN,18
NMT2_HUMAN,5
NMU_HUMAN,15
NMUR1_HUMAN,1
NMUR2_HUMAN,21
NNAT_HUMAN,2
NNMT_HUMAN,2
NNRD_HUMAN,16
NNRE_HUMAN,12
NNTM_HUMAN,22
NO40_HUMAN,24
NOA1_HUMAN,0
NOB1_HUMAN,6
NOBOX_HUMAN,0
NOC2L_HUMAN,16
NOC3L_HUMAN,7
NOC4L_HUMAN,13
NOCT_HUMAN,14
NOD1_HUMAN,17
NOD2_HUMAN,82
NODAL_HUMAN,2
NOE1_HUMAN,9
NOE2_HUMAN,37
NOE3_HUMAN,10
NOG1_HUMAN,48
NOG2_HUMAN,10
NOGG_HUMAN,2
NOL10_HUMAN,13
NOL11_HUMAN,2
NOL12_HUMAN,83
NOL3_HUMAN,15
NOL4_HUMAN,10
NOL4L_HUMAN,1
NOL6_HUMAN,1
NOL7_HUMAN,8
NOL8_HUMAN,12
NOL9_HUMAN,18
NOLC1_HUMAN,53
NOM1_HUMAN,0
NOMO1_HUMAN,8
NOMO2_HUMAN,2
NOMO3_HUMAN,0
NONO_HUMAN,75
NOP10_HUMAN,1
NOP14_HUMAN,1
NOP16_HUMAN,3
NOP2_HUMAN,52
NOP53_HUMAN,0
NOP56_HUMAN,221
NOP58_HUMAN,60
NOP9_HUMAN,25
NOS1_HUMAN,14
NOS2_HUMAN,163
NOS3_HUMAN,39
NOSIP_HUMAN,14
NOSTN_HUMAN,5
NOTC1_HUMAN,207
NOTC2_HUMAN,28
NOTC3_HUMAN,42
NOTC4_HUMAN,6
NOTO_HUMAN,4
NOTUM_HUMAN,1
NOVA1_HUMAN,2
NOVA2_HUMAN,0
NOX1_HUMAN,5
NOX3_HUMAN,1
NOX4_HUMAN,3
NOX5_HUMAN,12
NOXA1_HUMAN,10
NOXO1_HUMAN,0
NP10_HUMAN,0
NP1L1_HUMAN,51
NP1L2_HUMAN,3
NP1L3_HUMAN,1
NP1L4_HUMAN,11
NP1L5_HUMAN,26
NP1L6_HUMAN,0
NP24_HUMAN,0
NP5_HUMAN,0
NP7_HUMAN,0
NPA1P_HUMAN,0
NPAL2_HUMAN,0
NPAL3_HUMAN,10
NPAP1_HUMAN,0
NPAS1_HUMAN,15
NPAS2_HUMAN,17
NPAS3_HUMAN,1
NPAS4_HUMAN,3
NPAT_HUMAN,9
NPB_HUMAN,26
NPB11_HUMAN,0
NPB13_HUMAN,0
NPB15_HUMAN,0
NPBW1_HUMAN,3
NPBW2_HUMAN,16
NPC1_HUMAN,3
NPC2_HUMAN,8
NPCL1_HUMAN,0
NPCR1_HUMAN,0
NPDC1_HUMAN,49
NPFF_HUMAN,0
NPFF1_HUMAN,0
NPFF2_HUMAN,3
NPHN_HUMAN,14
NPHP1_HUMAN,86
NPHP3_HUMAN,15
NPHP4_HUMAN,51
NPIA1_HUMAN,0
NPIA2_HUMAN,0
NPIA3_HUMAN,0
NPIA5_HUMAN,0
NPIA7_HUMAN,0
NPIA8_HUMAN,0
NPIB2_HUMAN,0
NPIB3_HUMAN,0
NPIB4_HUMAN,0
NPIB5_HUMAN,0
NPIB6_HUMAN,0
NPIB7_HUMAN,0
NPIB8_HUMAN,0
NPIB9_HUMAN,0
NPL_HUMAN,4
NPL4_HUMAN,36
NPM_HUMAN,479
NPM2_HUMAN,8
NPM3_HUMAN,9
NPNT_HUMAN,1
NPRL2_HUMAN,55
NPRL3_HUMAN,20
NPS_HUMAN,0
NPS3A_HUMAN,9
NPS3B_HUMAN,0
NPSR1_HUMAN,0
NPT1_HUMAN,0
NPT2A_HUMAN,50
NPT2B_HUMAN,22
NPT2C_HUMAN,1
NPT3_HUMAN,50
NPT4_HUMAN,0
NPTN_HUMAN,2
NPTX1_HUMAN,2
NPTX2_HUMAN,2
NPTXR_HUMAN,0
NPVF_HUMAN,1
NPW_HUMAN,0
NPY_HUMAN,4
NPY1R_HUMAN,0
NPY2R_HUMAN,53
NPY42_HUMAN,0
NPY4R_HUMAN,1
NPY5R_HUMAN,2
NPY6R_HUMAN,0
NQO1_HUMAN,29
NQO2_HUMAN,4
NR0B1_HUMAN,10
NR0B2_HUMAN,51
NR1D1_HUMAN,10
NR1D2_HUMAN,38
NR1H2_HUMAN,46
NR1H3_HUMAN,38
NR1H4_HUMAN,13
NR1I2_HUMAN,26
NR1I3_HUMAN,33
NR2C1_HUMAN,27
NR2C2_HUMAN,1374
NR2CA_HUMAN,2
NR2E1_HUMAN,28
NR2E3_HUMAN,10
NR2F6_HUMAN,9
NR3L1_HUMAN,29
NR4A1_HUMAN,87
NR4A2_HUMAN,14
NR4A3_HUMAN,48
NR5A2_HUMAN,13
NR6A1_HUMAN,3
NRAC_HUMAN,9
NRAM1_HUMAN,0
NRAM2_HUMAN,4
NRAP_HUMAN,2
NRARP_HUMAN,1
NRBF2_HUMAN,19
NRBP_HUMAN,9
NRBP2_HUMAN,0
NRCAM_HUMAN,4
NRDC_HUMAN,20
NRDE2_HUMAN,6
NREP_HUMAN,3
NRF1_HUMAN,39
NRG1_HUMAN,65
NRG2_HUMAN,2
NRG3_HUMAN,0
NRG4_HUMAN,2
NRIP1_HUMAN,38
NRIP2_HUMAN,5
NRIP3_HUMAN,33
NRK_HUMAN,0
NRK1_HUMAN,4
NRK2_HUMAN,3
NRL_HUMAN,4
NRM_HUMAN,31
NRN1_HUMAN,15
NRN1L_HUMAN,0
NRP1_HUMAN,31
NRP2_HUMAN,8
NRSN1_HUMAN,0
NRSN2_HUMAN,2
NRTN_HUMAN,0
NRX1A_HUMAN,13
NRX1B_HUMAN,13
NRX2A_HUMAN,3
NRX2B_HUMAN,3
NRX3A_HUMAN,5
NRX3B_HUMAN,5
NS1BP_HUMAN,58
NSA2_HUMAN,28
NSD1_HUMAN,29
NSD2_HUMAN,39
NSD3_HUMAN,27
NSDHL_HUMAN,4
NSE1_HUMAN,18
NSE2_HUMAN,15
NSE3_HUMAN,10
NSE4A_HUMAN,8
NSF_HUMAN,30
NSF1C_HUMAN,45
NSG1_HUMAN,8
NSG2_HUMAN,0
NSGX_HUMAN,0
NSL1_HUMAN,19
NSMA_HUMAN,14
NSMA2_HUMAN,11
NSMA3_HUMAN,0
NSMF_HUMAN,14
NSN5B_HUMAN,0
NSN5C_HUMAN,1
NSRP1_HUMAN,6
NSUN2_HUMAN,32
NSUN3_HUMAN,0
NSUN4_HUMAN,0
NSUN5_HUMAN,1
NSUN6_HUMAN,1
NSUN7_HUMAN,2
NT2NA_HUMAN,8
NT2NB_HUMAN,0
NT2NC_HUMAN,0
NT5C_HUMAN,3
NT5D1_HUMAN,7
NT5D2_HUMAN,0
NT5D3_HUMAN,4
NT5D4_HUMAN,0
NT5M_HUMAN,1
NTAL_HUMAN,3
NTAN1_HUMAN,1
NTAQ1_HUMAN,257
NTAS1_HUMAN,0
NTCP_HUMAN,85
NTCP2_HUMAN,8
NTCP4_HUMAN,6
NTCP5_HUMAN,0
NTCP7_HUMAN,4
NTF2_HUMAN,62
NTF3_HUMAN,9
NTF4_HUMAN,4
NTH_HUMAN,9
NTM1A_HUMAN,8
NTM1B_HUMAN,0
NTM2A_HUMAN,0
NTM2B_HUMAN,0
NTM2D_HUMAN,0
NTM2E_HUMAN,0
NTM2F_HUMAN,14
NTM2G_HUMAN,0
NTNG1_HUMAN,3
NTNG2_HUMAN,0
NTPCR_HUMAN,3
NTR1_HUMAN,1
NTR2_HUMAN,0
NTRI_HUMAN,18
NTRK1_HUMAN,1984
NTRK2_HUMAN,22
NTRK3_HUMAN,36
NU107_HUMAN,74
NU133_HUMAN,21
NU153_HUMAN,66
NU155_HUMAN,26
NU160_HUMAN,19
NU188_HUMAN,21
NU1M_HUMAN,4
NU205_HUMAN,3
NU214_HUMAN,47
NU2M_HUMAN,2
NU3M_HUMAN,0
NU4LM_HUMAN,1
NU4M_HUMAN,0
NU5M_HUMAN,2
NU6M_HUMAN,0
NUA4L_HUMAN,16
NUAK1_HUMAN,20
NUAK2_HUMAN,14
NUB1_HUMAN,14
NUBP1_HUMAN,16
NUBP2_HUMAN,44
NUBPL_HUMAN,2
NUCB1_HUMAN,12
NUCB2_HUMAN,17
NUCG_HUMAN,6
NUCKS_HUMAN,7
NUCL_HUMAN,223
NUD10_HUMAN,4
NUD11_HUMAN,0
NUD12_HUMAN,7
NUD13_HUMAN,3
